ANIMAL;SEXO;IDADE;PESO;BICO;CIRCFCABECA;PESCOCO;ASA;TULIPA;DORSO;VENTRE;CIRCFABDOM;SOBRECOXA;COXA;CANELA;UNHAMAIOR
63;Macho;38;745;2.1;10.0;13.2;12.2;7.8;38.9;35.0;25.0;10.8;9.7;6.8;6.0
64;Femea;38;495;2.0;9.8;14.0;11.5;5.0;28.0;23.0;19.0;9.6;8.5;5.0;5.5
65;Macho;38;435;1.9;9.7;10.7;11.5;6.0;28.1;30.2;19.7;7.5;8.0;7.3;5.1
66;Femea;38;475;1.6;9.2;7.0;12.1;6.0;24.6;27.0;19.6;6.0;6.6;4.3;4.4
67;Femea;38;665;1.7;10.5;14.5;12.5;6.0;30.2;27.0;21.2;8.7;10.0;7.5;7.2
68;Femea;38;630;1.8;10.1;14.2;12.0;6.8;30.1;30.5;22.1;7.1;7.7;5.3;5.5
69;Femea;38;620;1.9;9.8;9.0;12.0;6.0;31.0;29.8;23.0;6.6;8.7;5.3;5.4
71;Macho;38;630;2.0;9.5;8.0;10.5;6.0;31.0;30.0;22.0;7.0;8.2;5.0;6.2
72;Macho;38;615;1.5;9.0;9.5;11.0;6.5;30.0;27.0;22.0;8.0;7.5;5.0;6.3
73;Macho;38;470;1.7;9.0;7.5;13.2;6.7;28.0;28.8;17.9;7.9;7.8;4.5;5.2
74;Femea;38;570;1.7;9.5;9.0;10.0;6.0;30.0;32.5;21.5;6.0;9.0;5.0;5.5
76;Femea;38;740;2.0;10.0;9.0;13.5;6.0;33.0;27.0;23.0;8.0;9.0;5.0;6.5
78;Femea;38;790;3.2;10.0;16.0;13.5;7.5;36.0;30.6;30.6;7.0;8.5;5.5;7.5
79;Macho;38;570;3.5;15.5;10.0;14.5;7.0;34.0;28.6;23.0;8.0;8.5;6.5;5.7
80;Macho;38;500;1.8;9.6;13.4;10.5;7.0;28.5;27.8;20.7;7.0;8.4;5.0;5.2
81;Macho;38;720;2.0;10.0;10.0;13.5;7.0;35.0;32.0;23.5;7.0;8.0;5.0;5.7
82;Macho;38;650;1.7;10.2;8.8;15.4;7.6;31.4;30.3;21.2;7.1;7.7;5.0;5.5
83;Macho;38;480;2.0;9.4;12.0;14.0;6.5;28.0;29.0;19.5;8.0;9.5;4.8;5.0
85;Femea;38;750;1.9;9.1;9.1;14.8;6.7;30.3;30.7;21.5;8.2;8.3;4.4;4.6
86;Macho;38;.;2.7;10.0;12.0;12.0;7.0;12.0;28.5;25.5;7.0;8.0;5.0;6.4
87;Femea;38;310;1.6;8.3;8.2;10.1;6.0;24.6;23.6;16.7;5.5;6.1;4.1;4.0
89;Femea;38;655;2.5;10.0;10.2;13.0;7.0;25.0;30.0;24.0;8.0;10.0;7.0;5.3
90;Femea;38;580;1.8;9.7;13.0;12.5;7.5;29.8;27.2;20.2;6.7;7.4;5.4;5.4
92;Macho;38;450;1.3;9.2;12.5;10.8;4.9;26.5;20.5;19.6;7.2;8.2;5.3;4.8
93;Macho;38;625;1.7;9.5;9.8;11.5;5.7;31.0;28.0;23.0;6.0;8.0;5.4;6.0
94;Femea;38;700;1.8;11.0;12.8;12.7;6.5;31.5;31.5;23.6;7.7;9.1;6.4;6.0
96;Femea;38;435;2.0;9.0;9.5;10.0;6.0;28.0;26.0;19.0;7.0;9.0;6.0;5.5
97;Femea;38;470;1.7;9.5;8.0;11.0;6.0;30.0;23.0;23.0;6.0;7.5;4.5;5.6
99;Macho;38;675;2.1;10.0;13.2;13.4;7.7;28.7;27.4;23.3;10.2;10.5;6.2;6.7
100;Femea;38;520;2.2;10.0;12.1;12.0;5.9;31.2;27.0;22.7;9.8;11.2;6.8;6.7
101;Macho;38;425;1.8;8.4;7.1;12.0;6.2;25.8;25.3;18.1;7.2;7.0;4.6;4.4
102;Macho;38;445;1.9;9.7;11.5;11.3;6.0;33.4;27.5;20.2;6.5;8.5;5.0;4.7
103;Macho;38;595;1.6;9.5;13.0;12.0;6.0;29.5;29.0;22.5;8.0;10.5;6.0;5.8
104;Femea;38;530;2.2;10.1;11.5;13.0;5.2;28.0;24.0;20.5;9.8;7.5;5.5;6.4
105;Femea;38;610;2.1;9.7;12.3;11.6;7.1;34.8;35.0;22.3;8.5;9.6;6.2;5.1
106;Macho;38;280;1.8;8.2;9.0;8.3;6.1;27.3;23.2;15.0;7.4;6.5;4.9;4.5
107;Macho;38;610;2.1;9..9;14.5;11.5;6.0;30.0;26.9;21.0;8.9;9.8;7.9;6.1
108;Femea;38;415;1.5;8.9;7.0;11.0;6.0;28.0;29.0;19.0;6.7;7.5;4.2;5.2
109;Macho;38;745;3.1;10.7;19.3;13.0;7.0;33.0;32.0;24.5;7.5;7.0;5.0;7.0
110;Femea;38;370;1.9;9.3;13.5;11.0;6.0;29.5;30.0;19.5;7.0;8.5;5.5;5.2
112;Femea;38;460;1.6;9.1;13.6;12.2;6.5;29.1;26.2;20.2;6.2;7.5;5.3;5.3
113;Femea;38;140;1.3;7.4;4.7;7.3;3.9;17.2;17.3;9.7;4.5;4.5;3.0;3.0
116;Macho;38;605;1.8;9.8;8.3;15.2;7.3;31.4;29.1;21.2;7.1;8.8;5.0;5.2
119;Femea;38;425;2.0;9.5;13.0;10.0;6.0;31.0;23.0;19.5;8.0;9.0;6.0;5.0
120;Macho;38;495;2.1;10.0;12.5;12.0;6.5;29.5;29.0;20.5;6.5;8.7;5.5;5.3
121;Femea;38;405;1.6;9.4;7.9;11.8;6.3;26.4;26.1;17.4;6.8;7.0;4.0;4.6
124;Femea;38;540;1.6;9.2;8.3;15.0;7.8;32.1;30.8;20.8;7.8;7.9;5.1;5.2
125;Macho;38;540;1.6;9.1;7.2;13.4;6.2;27.1;27.2;17.9;6.5;6.9;4.6;4.9
128;Macho;38;460;2.0;9.9;12.4;12.6;8.1;28.1;29.0;20.1;6.2;7.4;5.7;5.5
131;Macho;38;755;2.3;10.3;13.2;12.5;7.2;33.8;27.3;23.0;8.6;9.6;6.4;5.6
132;Femea;38;425;1.9;9.5;14.5;10.8;6.0;30.3;28.6;19.4;7.0;7.3;5.0;5.1
133;Macho;38;600;1.7;9.4;8.4;12.4;5.9;29.9;28.8;19.9;7.3;7.2;5.0;5.2
134;Macho;38;535;1.5;9.5;8.0;10.0;5.0;30.0;30.0;23.0;7.0;8.0;4.5;5.6
135;Macho;38;455;1.8;9.4;7.3;13.7;7.3;26.4;27.1;18.0;7.5;8.0;4.3;4.6
136;Macho;38;710;2.1;10.0;16.1;12.3;6.0;34.2;27.0;24.0;9.1;10.2;6.2;6.9
137;Femea;38;670;1.7;9.4;9.4;16.3;7.3;31.6;31.9;22.5;7.8;8.9;4.9;4.4
138;Macho;38;555;1.8;9.7;8.6;13.7;6.0;30.2;28.4;18.9;7.8;8.4;4.3;5.4
139;Femea;38;705;1.5;1.0;9.0;11.0;5.5;34.0;30.0;24.0;7.0;8.5;5.0;6.5
141;Macho;38;655;3.3;10.2;14.0;13.0;7.5;31.0;30.5;25.0;8.0;9.0;4.5;6.0
142;Macho;38;425;1.5;9.0;8.0;12.5;5.0;29.0;28.0;18.0;5.5;7.5;4.0;4.8
143;Macho;38;170;1.0;8.0;3.5;6.0;3.0;20.0;15.0;13.0;5.0;4.9;2.5;3.2
145;Macho;38;585;1.7;10.1;14.4;12.0;6.4;29.2;29.4;19.8;6.1;9.0;5.5;5.5
146;Femea;38;505;1.7;9.0;8.0;10.5;5.0;27.3;30.0;24.0;7.0;8.2;4.0;6.3
147;Femea;38;660;2.2;10.5;11.5;14.5;7.5;34.0;29.0;25.5;9.2;12.3;6.6;6.7
148;Macho;38;365;1.9;9.4;11.5;10.0;6.0;30.0;26.0;23.0;6.0;7.0;4.5;5.2
149;Femea;38;655;1.9;9.5;8.5;13.0;5.0;33.2;30.0;21.5;6.8;8.5;5.0;5.5
150;Macho;38;450;1.6;9.2;8.0;10.0;6.0;30.0;30.0;19.3;6.5;8.0;5.0;5.5
152;Macho;38;535;2.2;9.2;8.0;16.4;6.8;28.6;28.3;19.7;7.3;8.4;4.3;4.4
153;Femea;38;535;1.6;9.8;13.5;10.5;6.9;35.8;32.4;21.3;7.5;9.4;6.5;5.2
154;Femea;38;605;1.9;9.4;8.8;13.9;7.1;28.6;31.1;20.5;7.0;8.4;4.3;5.1
155;Macho;38;685;1.8;10.0;9.5;12.0;6.0;32.0;30.5;23.0;7.0;9.0;5.2;6.2
156;Femea;38;505;1.7;9.4;7.3;13.2;6.7;27.2;25.6;18.0;7.6;7.5;4.9;5.6
157;Macho;38;550;2.0;8.7;12.8;13.0;5.5;31.0;25.5;21.9;9.0;9.3;6.0;6.0
158;Macho;38;525;2.1;10.0;13.0;12.5;7.3;30.0;30.0;22.5;8.0;9.2;6.0;6.0
159;Macho;38;560;2.4;10.2;15.0;14.5;7.9;33.5;28.0;26.3;10.5;12.5;6.0;6.0
160;Macho;38;660;1.9;10.0;11.1;13.0;6.6;28.3;28.0;22.5;7.8;9.2;5.5;5.5
161;Macho;38;435;1.9;8.6;7.1;11.2;5.8;25.6;26.4;18.4;6.9;7.1;4.1;4.5
162;Macho;38;565;1.9;9.1;14.0;11.9;6.0;36.0;30.1;21.8;7.0;8.3;6.5;5.6
163;Femea;38;670;1.7;9.8;14.2;13.0;7.1;35.5;29.0;22.8;8.2;10.0;6.0;6.8
164;Macho;38;545;1.8;10.0;10.6;11.3;7.0;30.1;27.0;22.8;7.0;8.4;5.1;5.5
165;Macho;38;535;1.8;9.4;7.3;14.8;6.9;28.2;28.4;19.6;6.5;7.0;4.4;5.0
166;Macho;38;450;1.6;9.4;11.4;12.0;5.4;27.8;26.0;20.0;5.6;7.4;5.4;4.5
167;Femea;38;740;2.0;10.3;12.0;12.2;7.5;32.0;33.0;25.5;8.0;9.5;6.4;6.8
168;Macho;38;700;1.9;10.0;11.1;13.0;6.6;28.3;28.0;22.5;7.8;9.2;5.5;5.5
169;Femea;38;495;2.0;9.0;8.0;9.5;5.0;29.0;30.0;21.0;6.5;7.5;4.5;6.0
171;Macho;38;585;1.8;9.5;8.0;12.0;5.5;29.0;26.0;22.0;7.0;8.8;4.5;6.0
172;Macho;38;585;2.8;10.0;13.0;13.0;7.5;33.0;28.0;23.0;8.0;7.5;5.5;7.0
173;Femea;38;730;1.9;10.2;14.2;14.0;7.6;33.2;33.0;24.0;7.4;8.4;6.1;5.7
175;Macho;38;655;2.0;10.0;15.3;12.5;6.7;36.3;33.2;25.0;8.3;9.3;7.4;5.8
176;Macho;38;500;2.0;9.4;14.4;10.5;6.5;28.0;28.9;20.2;6.4;7.2;5.2;5.0
178;Femea;38;635;1.7;9.5;9.0;11.0;7.0;25.0;25.0;23.0;7.0;7.2;4.5;6.0
179;Macho;38;555;1.5;9.5;8.0;10.5;5.0;32.0;26.0;22.0;7.0;7.5;5.0;5.6
180;Macho;38;445;2.0;10.0;11.0;10.0;7.0;35.5;25.0;23.0;9.0;8.0;6.0;5.5
181;Macho;38;635;2.0;9.3;10.0;11.5;6.4;30.0;32.4;21.5;7.1;8.1;5.0;5.1
182;Macho;38;570;1.8;9.6;13.2;12.0;6.6;30.7;30.3;20.4;5.7;7.0;5.4;5.4
183;Femea;38;485;1.7;9.4;7.3;12.5;6.9;29.4;28.1;18.1;6.3;7.6;4.1;5.0
185;Macho;38;605;1.8;9.4;12.0;11.5;8.0;35.9;27.9;23.0;8.6;10.0;6.3;6.0
186;Macho;38;580;2.3;9.5;10.0;12.5;7.0;28.0;27.0;23.0;8.0;10.0;7.0;6.0
188;Femea;38;640;1.9;10.2;13.1;11.6;6.6;28.1;28.2;22.1;7.0;7.1;5.8;5.4
189;Macho;38;685;1.8;9.5;11.0;11.5;5.5;29.0;30.0;24.5;8.0;9.5;5.0;6.0
191;Macho;38;560;1.7;8.9;7.6;11.2;6.6;28.2;30.1;20.6;7.2;7.1;3.8;5.1
192;Femea;38;490;3.0;9.5;13.5;12.5;7.0;30.0;26.0;22.0;7.5;7.5;4.5;6.0
193;Macho;38;670;2.0;10.0;13.0;10.0;7.0;39.0;30.0;24.0;9.0;8.0;7.0;5.5
195;Macho;38;730;2.1;10.3;13.9;12.4;7.6;40.1;36.2;25.2;9.3;9.2;7.2;6.0
196;Femea;38;400;1.8;9.1;8.0;13.1;7.2;26.0;26.9;17.2;6.6;7.4;4.5;4.3
197;Macho;38;605;1.8;9.8;15.5;12.0;7.0;31.1;30.2;22.2;6.3;8.5;5.5;5.5
198;Femea;38;710;2.2;10.0;15.4;12.3;7.7;37.5;32.5;25.5;8.0;10.0;6.4;5.7
199;Femea;38;505;2.3;9.5;13.0;13.0;6.5;30.0;26.0;22.0;7.5;6.0;4.0;6.0
200;Macho;38;545;1.6;9.8;12.2;12.5;5.4;29.0;24.5;23.5;7.8;9.4;6.4;5.8
201;Femea;38;500;2.1;8.8;13.4;12.0;6.3;32.5;28.3;21.0;8.0;9.0;5.9;5.5
202;Macho;38;510;1.6;9.3;6.7;13.5;6.8;26.0;27.6;21.6;7.3;7.4;4.9;5.1
203;Macho;38;595;2.2;10.0;13.2;13.5;7.2;33.2;28.3;22.5;8.9;10.2;6.0;6.6
205;Macho;38;455;2.3;9.2;9.0;11.0;6.0;27.0;27.0;20.0;9.5;7.0;6.0;6.5
206;Macho;38;805;2.0;10.7;11.0;12.5;7.0;36.0;27.5;27.0;8.0;8.0;5.0;6.0
207;Femea;38;640;2.2;10.0;13.3;13.4;6.4;29.4;26.0;21.4;8.5;10.0;5.8;6.1
208;Femea;38;805;2.7;10.0;13.0;13.0;6.0;33.0;29.0;25.0;8.0;9.0;6.0;6.0
211;Macho;38;430;1.5;9.5;8.5;11.0;6.0;29.0;26.0;19.3;6.0;7.5;4.5;5.6
213;Macho;38;695;2.0;9.8;13.5;12.5;6.8;39.0;30.5;23.0;8.5;10.0;7.5;6.0
214;Femea;38;595;8.0;10.0;18.1;14.0;7.0;32.0;32.0;25.0;7.0;8.5;6.0;6.5
216;Femea;38;605;2.0;9.7;14.7;10.4;7.0;32.5;30.1;22.0;8.6;10.6;6.2;5.5
218;Femea;38;620;1.7;10.5;13.5;11.5;7.8;35.7;30.3;24.3;8.0;10.0;6.5;5.8
219;Macho;38;670;1.5;10.0;9.0;12.5;6.0;33.0;31.0;26.0;7.0;9.0;5.0;6.0
220;Femea;38;625;2.7;10.0;14.0;15.0;6.0;30.5;25.0;24.0;7.0;8.5;4.5;6.0
221;Femea;38;505;1.7;9.4;7.9;14.4;7.3;28.4;28.6;18.7;6.8;8.2;4.0;5.1
222;Femea;38;490;1.7;9.2;8.4;15.0;5.6;28.0;27.6;19.2;8.1;8.0;4.4;4.0
223;Macho;38;505;1.5;9.0;7.5;11.5;6.0;26.0;25.0;20.0;6.3;8.0;4.8;5.3
225;Macho;38;685;2.0;10.4;15.0;13.4;8.8;34.3;26.2;25.6;10.7;10.9;6.0;6.7
228;Macho;38;590;2.4;9.7;13.5;14.0;6.5;32.7;28.5;10.0;9.0;9.5;5.2;5.4
229;Femea;38;505;2.3;10.0;13.0;11.0;7.0;36.0;28.0;25.0;9.0;9.0;6.5;5.5
230;Macho;38;605;2.1;10.8;12.4;12.5;7.6;32.5;30.0;26.5;8.6;10.5;7.0;6.1
231;Macho;38;660;2.8;10.0;12.5;12.0;6.0;29.8;25.0;26.0;6.0;8.0;5.5;6.0
232;Femea;38;280;1.6;8.6;6.9;11.4;5.3;23.7;25.9;15.0;6.4;6.2;3.5;4.2
233;Femea;38;605;2.2;10.0;14.9;14.0;6.2;34.0;28.5;23.5;10.0;11.5;6.0;5.6
234;Macho;38;480;1.5;9.5;8.0;10.0;5.6;31.0;31.2;20.0;7.0;8.0;4.5;5.6
235;Macho;38;590;1.9;8.2;8.8;10.5;6.6;28.4;29.1;21.0;6.4;7.5;4.6;5.1
1;Macho;52;800;2.0;10.2;14.5;12.1;4.7;35.9;35.4;28.3;8.0;9.0;6.4;7.0
2;Femea;52;945;2.0;11.3;16.5;15.5;7.5;43.0;36.0;27.0;10.5;10.0;7.0;7.0
3;Macho;52;740;2.1;11.1;9.4;14.4;7.4;35.0;32.4;24.0;9.0;9.2;5.5;6.0
4;Macho;52;935;2.5;11.0;13.0;14.0;6.0;35.0;36.0;27.0;9.0;13.0;7.0;6.0
5;Femea;52;715;2.4;11.1;9.5;15.4;6.8;34.2;33.7;25.9;9.3;9.6;5.9;5.3
6;Femea;52;760;2.3;11.0;13.0;14.0;8.0;35.0;34.0;27.0;9.0;11.0;5.5;7.5
8;Macho;52;775;2.0;10.6;9.9;14.3;6.5;34.1;33.2;24.9;8.1;10.0;5.0;5.9
9;Macho;52;620;3.0;10.6;12.0;13.6;6.0;35.0;25.0;24.1;8.7;8.0;6.8;5.8
12;Macho;52;940;2.7;11.0;7.5;17.5;11.2;33.0;30.4;28.0;9.2;7.5;6.8;5.5
13;Macho;52;1055;2.7;12.0;14.0;14.0;7.0;37.0;38.0;27.0;10.0;12.0;8.0;6.0
14;Macho;52;790;2.9;10.8;9.0;14.7;12.3;37.7;27.8;26.0;9.0;9.0;6.0;6.0
15;Macho;52;890;2.3;11.0;13.5;16.5;7.0;41.0;35.5;25.0;10.0;11.5;8.0;7.0
18;Femea;52;970;2.3;11.5;16.6;15.8;6.8;41.8;30.6;29.4;9.3;10.1;6.5;7.2
21;Femea;52;970;3.0;10.7;10.3;19.8;14.0;40.6;28.4;29.5;10.0;8.5;6.2;6.0
22;Femea;52;815;2.4;11.0;10.0;3.5;6.0;33.0;31.0;25.0;8.0;10.0;5.5;6.4
23;Macho;52;835;2.0;10.9;9.2;13.8;6.5;35.9;36.1;27.8;8.6;9.5;5.5;6.1
24;Macho;52;605;2.1;10.0;12.4;13.0;5.5;34.2;32.0;26.0;8.1;8.5;7.0;7.0
27;Femea;52;660;2.1;11.0;13.0;14.5;6.0;33.5;32.0;24.5;7.5;10.5;6.0;7.5
28;Femea;52;715;2.5;11.0;11.0;13.0;6.0;34.0;32.0;26.0;8.0;10.0;7.0;6.5
29;Femea;52;750;2.9;10.5;7.8;16.0;12.0;28.1;27.5;25.5;8.0;7.5;6.6;5.0
30;Macho;52;685;2.4;10.9;16.9;15.2;8.4;41.2;33.3;24.2;9.8;10.2;6.3;7.4
32;Femea;52;1050;2.5;10.1;13.3;14.5;5.0;34.2;33.5;27.5;9.0;8.0;7.0;7.1
33;Femea;52;775;2.0;10.8;9.9;14.2;6.5;32.5;34.7;25.2;9.0;9.2;4.9;6.0
34;Macho;52;870;2.1;10.9;15.0;14.3;8.0;38.0;35.0;26.9;8.0;11.6;6.8;7.0
35;Femea;52;710;2.1;10.9;9.2;13.3;6.4;33.5;32.1;25.9;8.9;9.9;5.1;5.8
36;Macho;52;710;3.3;11.0;9.0;18.5;12.0;35.5;27.0;26.8;8.9;7.0;5.7;6.1
37;Macho;52;625;2.4;11.0;12.0;14.5;6.5;36.5;32.0;24.0;8.0;10.0;6.0;8.0
38;Femea;52;750;2.3;10.9;9.3;14.0;7.3;33.8;34.6;25.1;9.1;8.5;5.4;6.2
40;Macho;52;1150;2.1;11.3;17.4;15.5;9.0;40.0;36.0;29.0;8.0;14.8;6.9;6.7
41;Macho;52;785;2.0;10.6;17.0;15.4;9.5;40.0;35.5;26.0;0.5;16.0;7.0;7.0
42;Femea;52;790;2.2;11.2;9.3;13.5;7.0;33.1;35.1;24.0;7.4;9.9;5.0;5.7
43;Macho;52;950;2.5;11.0;13.5;13.5;6.5;40.0;39.0;28.0;10.0;12.0;8.0;5.5
44;Femea;52;975;1.2;11.0;7.5;13.5;7.0;35.0;30.0;28.0;9.0;9.5;6.0;7.0
45;Macho;52;930;2.5;11.8;11.8;15.0;7.5;37.0;32.0;27.0;9.0;10.0;6.8;7.8
46;Femea;52;620;2.8;10.5;9.0;14.5;10.0;30.6;24.5;26.9;8.6;8.5;5.7;6.6
49;Femea;52;935;2.5;11.5;11.0;14.5;7.5;42.0;35.5;28.0;10.0;10.0;6.5;7.5
51;Macho;52;875;3.3;11.4;7.8;18.5;15.0;32.9;27.0;26.5;8.0;8.2;7.0;5.8
52;Macho;52;860;2.0;11.0;13.0;14.1;5.2;37.3;34.5;27.5;9.6;8.5;7.6;7.0
53;Femea;52;695;2.5;11.3;16.3;14.1;6.9;39.6;33.8;26.0;8.6;10.4;6.7;7.1
54;Femea;52;710;2.2;11.5;10.1;14.2;7.0;33.9;34.3;24.2;8.3;9.0;6.3;6.3
56;Macho;52;755;2.5;11.0;11.0;16.0;7.5;35.5;32.0;25.0;8.5;10.0;7.0;7.0
58;Macho;52;790;2.3;11.3;16.1;15.2;8.1;39.3;34.2;26.2;9.1;8.6;6.4;7.2
59;Femea;52;73;2.0;10.5;10.0;15.0;7.0;37.0;33.0;24.0;8.0;11.0;6.5;6.5
60;Femea;52;925;2.1;10.3;12.5;12.3;4.5;34.5;34.3;26.8;7.7;8.2;7.2;6.2
61;Macho;52;740;2.0;10.5;16.0;14.6;7.6;36.0;32.0;25.0;7.0;11.0;7.0;6.5
63;Macho;52;1040;3.0;11.5;13.0;14.0;7.5;40.0;39.0;30.0;10.0;12.0;7.5;6.0
64;Femea;52;690;2.0;10.0;11.0;13.0;6.0;35.0;35.0;24.0;8.0;11.0;6.0;4.5
65;Macho;52;565;1.9;10.2;8.1;13.8;6.1;33.2;33.7;23.4;7.5;9.4;5.5;5.9
66;Femea;52;605;2.2;11.0;14.0;13.0;8.0;39.0;37.0;25.0;9.0;10.5;6.5;7.2
67;Femea;52;1050;2.3;9.3;13.5;14.3;4.3;38.9;30.6;29.0;9.4;9.0;7.0;6.8
68;Femea;52;875;2.3;11.0;11.0;14.0;7.5;39.0;31.0;30.0;10.0;11.0;6.0;7.2
69;Femea;52;880;2.4;11.5;13.0;15.0;6.5;39.0;31.0;31.0;9.0;10.0;6.5;7.5
71;Macho;52;855;3.0;11.0;13.0;14.5;7.0;35.5;34.0;27.5;10.0;10.5;7.5;7.0
72;Macho;52;840;2.2;11.4;17.2;14.3;7.1;42.3;34.1;30.2;9.5;9.8;6.4;7.3
73;Macho;52;605;2.3;10.5;11.0;13.5;7.0;35.0;32.0;26.0;8.0;11.0;6.0;7.0
74;Femea;52;785;2.3;10.5;14.0;14.0;7.0;36.0;36.0;27.5;8.5;10.0;7.5;6.5
76;Femea;52;1250;2.1;10.9;18.9;15.3;7.8;45.1;36.0;30.9;9.9;11.4;6.6;6.5
78;Femea;52;1750;3.0;10.7;8.5;17.5;11.5;37.4;24.1;32.8;9.8;8.0;6.3;6.8
79;Macho;52;800;3.0;11.0;12.0;14.0;7.0;38.0;36.0;28.0;10.0;11.0;7.5;7.0
81;Macho;52;995;2.0;10.2;18.0;15.3;8.2;42.0;36.0;26.5;9.0;11.0;7.0;7.0
82;Macho;52;865;2.5;11.0;13.0;15.0;6.5;41.0;33.0;27.0;8.0;12.5;6.0;7.5
83;Macho;52;600;2.0;10.1;12.5;14.3;5.0;34.1;29.0;23.1;8.0;6.5;6.0;6.7
85;Femea;52;995;2.0;10.6;16.5;14.5;9.0;38.0;36.0;29.0;9.0;9.0;6.5;6.5
87;Femea;52;570;2.0;9.5;11.2;12.7;5.0;31.2;28.0;22.2;7.2;6.9;6.0;5.5
89;Femea;52;945;2.5;10.9;11.6;16.0;7.7;36.1;33.9;26.0;10.0;9.6;6.2;6.3
90;Femea;52;845;2.2;11.2;16.2;13.8;7.8;39.4;34.5;31.3;9.9;11.9;5.7;7.7
92;Macho;52;640;2.2;10.8;10.9;14.0;7.0;34.9;33.8;23.1;9.7;8.7;5.3;6.8
93;Macho;52;865;2.9;10.7;9.0;13.0;12.8;39.1;28.4;27.3;8.0;8.3;6.4;6.0
94;Femea;52;990;3.0;12.0;13.0;14.0;7.5;40.0;36.0;29.0;9.0;10.0;7.0;6.0
96;Femea;52;590;2.2;11.2;9.3;12.5;6.7;34.6;32.3;25.0;8.4;9.6;5.5;6.0
97;Femea;52;650;2.0;10.4;16.1;14.2;7.0;39.4;35.6;23.8;9.2;9.3;6.4;6.4
98;Macho;52;620;2.5;10.5;11.0;14.0;7.0;36.0;31.0;24.0;8.0;8.5;5.5;6.8
99;Macho;52;900;2.3;11.0;12.0;12.4;5.0;37.0;34.9;29.0;8.0;9.0;7.0;7.3
100;Femea;52;710;2.0;13.7;10.0;14.3;5.0;36.8;30.0;25.9;8.0;7.5;6.0;5.8
101;Macho;52;605;2.1;11.0;14.0;15.0;7.5;38.0;34.0;24.0;7.0;10.5;6.5;7.5
102;Macho;52;870;3.0;11.0;13.0;14.0;7.0;32.0;36.0;28.0;9.0;10.0;7.0;6.0
103;Macho;52;825;2.1;10.5;15.8;13.1;5.0;39.2;31.5;27.5;8.5;9.0;7.0;7.1
104;Femea;52;770;2.0;10.5;14.0;14.2;5.7;36.0;28.5;26.5;9.0;8.5;6.7;6.7
105;Femea;52;905;2.0;10.7;17.0;14.9;9.0;37.0;37.3;28.0;7.9;10.0;6.5;6.1
106;Macho;52;410;1.7;9.0;11.0;11.0;5.0;27.0;28.0;19.0;7.0;6.0;6.0;5.0
107;Macho;52;775;2.5;11.0;13.0;12.0;6.0;38.0;37.0;26.0;8.0;12.0;8.0;6.0
108;Femea;52;585;2.0;9.5;12.5;14.2;4.9;36.5;29.0;24.1;7.9;8.0;6.5;5.7
109;Macho;52;480;2.1;12.0;13.0;15.5;7.2;40.0;33.5;35.0;10.0;11.0;7.0;8.0
110;Femea;52;520;2.0;9.8;13.5;13.5;7.3;37.5;34.0;23.0;8.0;11.0;7.0;6.0
112;Femea;52;675;1.5;10.1;12.6;14.7;7.3;36.3;31.2;24.3;9.4;8.4;6.5;6.5
113;Femea;52;140;1.5;7.5;7.0;7.3;4.3;19.0;16.0;12.0;4.0;5.0;3.5;3.7
116;Macho;52;770;2.1;11.0;16.8;15.5;9.0;38.7;40.0;25.9;81.0;11.0;7.1;6.6
119;Femea;52;620;2.3;10.5;10.0;13.5;7.0;35.0;32.0;27.0;8.0;9.5;6.0;6.6
120;Macho;52;700;2.1;10.4;17.0;14.5;8.5;34.8;38.0;24.5;7.0;8.3;6.4;6.3
121;Femea;52;595;2.4;10.5;13.0;13.0;7.0;31.0;33.0;24.0;8.0;10.0;6.0;6.0
122;Femea;52;770;2.0;15.0;13.0;15.0;7.5;36.0;33.0;23.5;9.0;10.0;7.5;6.8
124;Macho;52;855;2.0;11.0;37.0;14.6;9.0;34.0;35.0;26.0;7.7;9.5;6.5;7.0
125;Macho;52;615;2.5;11.0;12.0;13.0;6.0;34.0;36.0;26.0;7.0;10.0;7.0;6.5
126;Femea;52;685;2.3;10.9;10.6;14.0;6.3;32.6;33.6;24.2;8.7;9.0;5.6;5.9
128;Macho;52;765;2.3;11.2;10.8;15.2;6.5;34.5;33.6;24.8;9.6;9.0;6.0;6.3
131;Macho;52;1025;2.1;11.5;13.0;16.0;10.0;35.0;34.0;26.7;10.5;11.5;8.0;8.0
132;Femea;52;585;2.1;10.4;16.5;14.4;7.5;34.8;34.8;21.3;7.0;9.5;6.5;6.0
133;Macho;52;800;3.0;11.5;13.5;14.5;7.0;37.0;35.0;27.0;8.5;9.0;7.0;6.5
134;Macho;52;810;1.9;11.0;13.0;14.3;7.8;40.0;35.0;25.6;8.5;10.0;7.0;8.4
136;Macho;52;995;2.0;10.5;15.0;14.1;5.8;38.5;34.0;28.5;8.0;7.3;7.3;7.1
137;Femea;52;900;2.5;10.2;12.0;13.3;5.5;35.7;32.0;28.3;7.7;8.1;5.7;6.8
138;Macho;52;720;2.5;11.0;12.0;13.5;8.0;37.0;31.5;26.0;9.0;9.5;6.0;7.5
139;Femea;52;995;2.2;11.0;11.0;13.0;7.9;39.0;35.0;29.0;9.0;12.0;6.0;7.0
141;Macho;52;935;2.5;11.0;9.0;15.0;6.3;38.0;39.0;30.0;9.0;9.6;6.7;6.3
